Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month,Day,Year,Weekday
Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-03-03,3,3,2023,Friday
Smoothie,2.0,4.0,8.0,Cash,Takeaway,2023-03-06,3,6,2023,Monday
Cookie,1.0,1.0,1.0,Cash,In-store,2023-01-10,1,10,2023,Tuesday
Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-03-10,3,10,2023,Friday
Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-09-14,9,14,2023,Thursday
Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-22,8,22,2023,Tuesday
Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-12-04,12,4,2023,Monday
Cake,5.0,3.0,15.0,Cash,In-store,2023-01-20,1,20,2023,Friday
Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-01-16,1,16,2023,Monday
Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-02-19,2,19,2023,Sunday
Salad,1.0,5.0,5.0,Cash,Takeaway,2023-01-05,1,5,2023,Thursday
Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-08-02,8,2,2023,Wednesday
Salad,5.0,5.0,25.0,Cash,Takeaway,2023-03-20,3,20,2023,Monday
Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-04-09,4,9,2023,Sunday
Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-02-27,2,27,2023,Monday
Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-02-03,2,3,2023,Friday
Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-08-09,8,9,2023,Wednesday
Tea,1.0,1.5,1.5,Cash,Takeaway,2023-02-20,2,20,2023,Monday
Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-01-15,1,15,2023,Sunday
Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-06-09,6,9,2023,Friday
Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-02-28,2,28,2023,Tuesday
Tea,4.0,1.5,6.0,Credit Card,In-store,2023-05-03,5,3,2023,Wednesday
Sandwich,5.0,4.0,20.0,Cash,In-store,2023-05-21,5,21,2023,Sunday
Salad,1.0,5.0,5.0,Cash,Takeaway,2023-05-05,5,5,2023,Friday
Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-24,9,24,2023,Sunday
Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-07-10,7,10,2023,Monday
Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-04-05,4,5,2023,Wednesday
Salad,4.0,5.0,20.0,Cash,Takeaway,2023-12-26,12,26,2023,Tuesday
Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-12-03,12,3,2023,Sunday
Tea,5.0,1.5,7.5,Credit Card,In-store,2023-02-12,2,12,2023,Sunday
Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-12-06,12,6,2023,Wednesday
Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-01-18,1,18,2023,Wednesday
Juice,4.0,3.0,12.0,Credit Card,In-store,2023-12-21,12,21,2023,Thursday
Salad,2.0,5.0,10.0,Cash,In-store,2023-01-05,1,5,2023,Thursday
Sandwich,4.0,4.0,16.0,Cash,In-store,2023-03-29,3,29,2023,Wednesday
Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-08-18,8,18,2023,Friday
Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-10-15,10,15,2023,Sunday
Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-16,5,16,2023,Tuesday
Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-03-11,3,11,2023,Saturday
Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-08-18,8,18,2023,Friday
Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-02-08,2,8,2023,Wednesday
Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-11-20,11,20,2023,Monday
Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-08-06,8,6,2023,Sunday
Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-02-18,2,18,2023,Saturday
Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-11-15,11,15,2023,Wednesday
Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-01-04,1,4,2023,Wednesday
Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-17,8,17,2023,Thursday
Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-10-15,10,15,2023,Sunday
Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-07-28,7,28,2023,Friday
Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-09-23,9,23,2023,Saturday
Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-04-17,4,17,2023,Monday
Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-17,1,17,2023,Tuesday
Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-02-07,2,7,2023,Tuesday
Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-09,12,9,2023,Saturday
Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-07-29,7,29,2023,Saturday
Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-04-15,4,15,2023,Saturday
Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-01-05,1,5,2023,Thursday
Juice,1.0,3.0,3.0,Cash,In-store,2023-02-05,2,5,2023,Sunday
Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-05-12,5,12,2023,Friday
Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-10-29,10,29,2023,Sunday
Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-12-18,12,18,2023,Monday
Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-13,1,13,2023,Friday
Tea,1.0,1.5,1.5,Cash,Takeaway,2023-10-10,10,10,2023,Tuesday
Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-03-08,3,8,2023,Wednesday
Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-03-05,3,5,2023,Sunday
Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-28,2,28,2023,Tuesday
Tea,5.0,1.5,7.5,Cash,Takeaway,2023-09-26,9,26,2023,Tuesday
Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-01-28,1,28,2023,Saturday
Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-06-29,6,29,2023,Thursday
Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-08-22,8,22,2023,Tuesday
Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-07-10,7,10,2023,Monday
Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-11-12,11,12,2023,Sunday
Smoothie,5.0,4.0,20.0,Cash,In-store,2023-09-03,9,3,2023,Sunday
Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-04,11,4,2023,Saturday
Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-10-31,10,31,2023,Tuesday
Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-08-15,8,15,2023,Tuesday
Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-11-26,11,26,2023,Sunday
Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-06-03,6,3,2023,Saturday
Tea,1.0,1.5,1.5,Cash,In-store,2023-09-21,9,21,2023,Thursday
Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-01-24,1,24,2023,Tuesday
Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-12-15,12,15,2023,Friday
Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-07-19,7,19,2023,Wednesday
Smoothie,3.0,4.0,12.0,Cash,In-store,2023-07-11,7,11,2023,Tuesday
Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-06-06,6,6,2023,Tuesday
Cookie,5.0,1.0,5.0,Cash,In-store,2023-09-13,9,13,2023,Wednesday
Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-11-11,11,11,2023,Saturday
Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-09-20,9,20,2023,Wednesday
Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-07-21,7,21,2023,Friday
Cake,4.0,3.0,12.0,Cash,Takeaway,2023-11-20,11,20,2023,Monday
Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-09-13,9,13,2023,Wednesday
Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-03-05,3,5,2023,Sunday
Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-12-25,12,25,2023,Monday
Cake,4.0,3.0,12.0,Credit Card,In-store,2023-01-25,1,25,2023,Wednesday
Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-04-23,4,23,2023,Sunday
Cake,4.0,3.0,12.0,Cash,Takeaway,2023-05-23,5,23,2023,Tuesday
Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-16,2,16,2023,Thursday
Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-01-18,1,18,2023,Wednesday
Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-01-12,1,12,2023,Thursday
Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-02-27,2,27,2023,Monday
Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-08-15,8,15,2023,Tuesday
Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-03-22,3,22,2023,Wednesday
Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-05-14,5,14,2023,Sunday
Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-01-09,1,9,2023,Monday
Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-04-03,4,3,2023,Monday
Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-08-21,8,21,2023,Monday
Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-10-17,10,17,2023,Tuesday
Cake,1.0,3.0,3.0,Cash,Takeaway,2023-03-17,3,17,2023,Friday
Smoothie,2.0,4.0,8.0,Cash,Takeaway,2023-12-29,12,29,2023,Friday
Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-04-14,4,14,2023,Friday
Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-07-08,7,8,2023,Saturday
Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-09-12,9,12,2023,Tuesday
Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-11-01,11,1,2023,Wednesday
Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-06,5,6,2023,Saturday
Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-09-08,9,8,2023,Friday
Juice,2.0,3.0,6.0,Cash,Takeaway,2023-05-09,5,9,2023,Tuesday
Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-07-16,7,16,2023,Sunday
Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-12-27,12,27,2023,Wednesday
Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-01-04,1,4,2023,Wednesday
Juice,5.0,3.0,15.0,Cash,In-store,2023-08-21,8,21,2023,Monday
Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-06-25,6,25,2023,Sunday
Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-11-21,11,21,2023,Tuesday
Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-09-18,9,18,2023,Monday
Juice,5.0,3.0,15.0,Cash,Takeaway,2023-09-19,9,19,2023,Tuesday
Salad,1.0,5.0,5.0,Credit Card,In-store,2023-04-14,4,14,2023,Friday
Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-11-18,11,18,2023,Saturday
Salad,4.0,5.0,20.0,Cash,Takeaway,2023-02-19,2,19,2023,Sunday
Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-12-06,12,6,2023,Wednesday
Cake,2.0,3.0,6.0,Cash,In-store,2023-05-16,5,16,2023,Tuesday
Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-11-13,11,13,2023,Monday
Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-04-24,4,24,2023,Monday
Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-08-31,8,31,2023,Thursday
Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-04-28,4,28,2023,Friday
Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-04-08,4,8,2023,Saturday
Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-01-27,1,27,2023,Friday
Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-08-09,8,9,2023,Wednesday
Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-03-12,3,12,2023,Sunday
Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-08-30,8,30,2023,Wednesday
Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-01-11,1,11,2023,Wednesday
Tea,5.0,1.5,7.5,Credit Card,In-store,2023-10-29,10,29,2023,Sunday
Cake,4.0,3.0,12.0,Cash,Takeaway,2023-09-06,9,6,2023,Wednesday
Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-08-20,8,20,2023,Sunday
Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-04-16,4,16,2023,Sunday
Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-05-10,5,10,2023,Wednesday
Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-04-10,4,10,2023,Monday
Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-03-16,3,16,2023,Thursday
Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-12-03,12,3,2023,Sunday
Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-07-17,7,17,2023,Monday
Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-10-08,10,8,2023,Sunday
Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-02-05,2,5,2023,Sunday
Tea,5.0,1.5,7.5,Cash,In-store,2023-01-23,1,23,2023,Monday
Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-05-17,5,17,2023,Wednesday
Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-01-28,1,28,2023,Saturday
Salad,4.0,5.0,20.0,Cash,Takeaway,2023-01-09,1,9,2023,Monday
Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-02-23,2,23,2023,Thursday
Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-07-15,7,15,2023,Saturday
Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-06-17,6,17,2023,Saturday
Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-03-27,3,27,2023,Monday
Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-02-15,2,15,2023,Wednesday
Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-10-30,10,30,2023,Monday
Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-07-31,7,31,2023,Monday
Juice,3.0,3.0,9.0,Cash,Takeaway,2023-12-17,12,17,2023,Sunday
Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-02-13,2,13,2023,Monday
Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-12-22,12,22,2023,Friday
Salad,3.0,5.0,15.0,Cash,In-store,2023-06-10,6,10,2023,Saturday
Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-04,1,4,2023,Wednesday
Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-08-10,8,10,2023,Thursday
Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-03-08,3,8,2023,Wednesday
Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-11-11,11,11,2023,Saturday
Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-10-16,10,16,2023,Monday
Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-05-18,5,18,2023,Thursday
Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-09-14,9,14,2023,Thursday
Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-10-27,10,27,2023,Friday
Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-09-28,9,28,2023,Thursday
Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-07-19,7,19,2023,Wednesday
Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-01-12,1,12,2023,Thursday
Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-12-17,12,17,2023,Sunday
Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-11-17,11,17,2023,Friday
Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-08-21,8,21,2023,Monday
Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-06-13,6,13,2023,Tuesday
Juice,2.0,3.0,6.0,Cash,In-store,2023-01-30,1,30,2023,Monday
Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-11-22,11,22,2023,Wednesday
Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-03-18,3,18,2023,Saturday
Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-03-27,3,27,2023,Monday
Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-03-14,3,14,2023,Tuesday
Cake,4.0,3.0,12.0,Cash,Takeaway,2023-04-06,4,6,2023,Thursday
Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-12-13,12,13,2023,Wednesday
Tea,5.0,1.5,7.5,Credit Card,In-store,2023-01-10,1,10,2023,Tuesday
Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-06-18,6,18,2023,Sunday
Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-05-21,5,21,2023,Sunday
Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-11-17,11,17,2023,Friday
Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-07-17,7,17,2023,Monday
Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-03-01,3,1,2023,Wednesday
Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-12-14,12,14,2023,Thursday
Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-06-28,6,28,2023,Wednesday
Cookie,4.0,1.0,4.0,Cash,In-store,2023-02-07,2,7,2023,Tuesday
Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-08-09,8,9,2023,Wednesday
Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-02-13,2,13,2023,Monday
Salad,4.0,5.0,20.0,Cash,Takeaway,2023-03-18,3,18,2023,Saturday
Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-09-10,9,10,2023,Sunday
Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-20,7,20,2023,Thursday
Coffee,5.0,2.0,10.0,Cash,In-store,2023-06-13,6,13,2023,Tuesday
Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-03-05,3,5,2023,Sunday
Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-03-26,3,26,2023,Sunday
Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-03-01,3,1,2023,Wednesday
Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-05-11,5,11,2023,Thursday
Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-10-22,10,22,2023,Sunday
Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-02-15,2,15,2023,Wednesday
Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-16,11,16,2023,Thursday
Juice,1.0,3.0,3.0,Cash,Takeaway,2023-01-25,1,25,2023,Wednesday
Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-01-12,1,12,2023,Thursday
Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-03-25,3,25,2023,Saturday
Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-03-13,3,13,2023,Monday
Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-13,11,13,2023,Monday
Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-04-01,4,1,2023,Saturday
Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-01-16,1,16,2023,Monday
Salad,1.0,5.0,5.0,Cash,In-store,2023-11-29,11,29,2023,Wednesday
Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-09-15,9,15,2023,Friday
Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-08-18,8,18,2023,Friday
Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-11-24,11,24,2023,Friday
Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-04-28,4,28,2023,Friday
Salad,5.0,5.0,25.0,Cash,Takeaway,2023-01-05,1,5,2023,Thursday
Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-12-11,12,11,2023,Monday
Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-01-25,1,25,2023,Wednesday
Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-05-01,5,1,2023,Monday
Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-10-21,10,21,2023,Saturday
Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-03-08,3,8,2023,Wednesday
Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-03-31,3,31,2023,Friday
Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-10-23,10,23,2023,Monday
Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-05-22,5,22,2023,Monday
Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-12,11,12,2023,Sunday
Juice,5.0,3.0,15.0,Cash,Takeaway,2023-08-18,8,18,2023,Friday
Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-12-15,12,15,2023,Friday
Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-04-14,4,14,2023,Friday
Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-02-26,2,26,2023,Sunday
Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-08-16,8,16,2023,Wednesday
Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-04-21,4,21,2023,Friday
Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-05-12,5,12,2023,Friday
Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-08-18,8,18,2023,Friday
Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-30,7,30,2023,Sunday
Smoothie,4.0,4.0,16.0,Cash,In-store,2023-08-21,8,21,2023,Monday
Juice,2.0,3.0,6.0,Cash,Takeaway,2023-11-03,11,3,2023,Friday
Smoothie,1.0,4.0,4.0,Cash,In-store,2023-05-24,5,24,2023,Wednesday
Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-01-29,1,29,2023,Sunday
Cake,5.0,3.0,15.0,Credit Card,In-store,2023-07-19,7,19,2023,Wednesday
Cake,2.0,3.0,6.0,Cash,Takeaway,2023-07-06,7,6,2023,Thursday
Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-12-02,12,2,2023,Saturday
Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-26,1,26,2023,Thursday
Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-08-21,8,21,2023,Monday
Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-09-06,9,6,2023,Wednesday
Salad,4.0,5.0,20.0,Cash,Takeaway,2023-07-31,7,31,2023,Monday
Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-04-12,4,12,2023,Wednesday
Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-05-03,5,3,2023,Wednesday
Cake,5.0,3.0,15.0,Cash,Takeaway,2023-09-30,9,30,2023,Saturday
Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-07-12,7,12,2023,Wednesday
Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-15,3,15,2023,Wednesday
Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-01-04,1,4,2023,Wednesday
Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-11-01,11,1,2023,Wednesday
Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-07-15,7,15,2023,Saturday
Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-10-16,10,16,2023,Monday
Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-05-11,5,11,2023,Thursday
Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-06-10,6,10,2023,Saturday
Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-05-03,5,3,2023,Wednesday
Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-12-21,12,21,2023,Thursday
Cake,5.0,3.0,15.0,Cash,Takeaway,2023-06-08,6,8,2023,Thursday
Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-03-08,3,8,2023,Wednesday
Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-05-10,5,10,2023,Wednesday
Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-08-07,8,7,2023,Monday
Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-07-14,7,14,2023,Friday
Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-03-12,3,12,2023,Sunday
Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-06-17,6,17,2023,Saturday
Tea,5.0,1.5,7.5,Cash,Takeaway,2023-08-17,8,17,2023,Thursday
Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-09-10,9,10,2023,Sunday
Juice,2.0,3.0,6.0,Cash,In-store,2023-04-18,4,18,2023,Tuesday
Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-03-02,3,2,2023,Thursday
Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-10-28,10,28,2023,Saturday
Tea,3.0,1.5,4.5,Cash,Takeaway,2023-05-11,5,11,2023,Thursday
Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-05-05,5,5,2023,Friday
Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-04-01,4,1,2023,Saturday
Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-09-10,9,10,2023,Sunday
Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-31,7,31,2023,Monday
Salad,4.0,5.0,20.0,Cash,In-store,2023-09-11,9,11,2023,Monday
Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-02-03,2,3,2023,Friday
Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-06-24,6,24,2023,Saturday
Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-04-08,4,8,2023,Saturday
Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-03-16,3,16,2023,Thursday
Cookie,2.0,1.0,2.0,Cash,In-store,2023-12-07,12,7,2023,Thursday
Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-12-08,12,8,2023,Friday
Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-10-16,10,16,2023,Monday
Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-05-29,5,29,2023,Monday
Sandwich,4.0,4.0,16.0,Cash,In-store,2023-11-23,11,23,2023,Thursday
Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-04-02,4,2,2023,Sunday
